features,name,new_price,old_price,rating,url
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 640,44 zł",,,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 641,05 zł",,,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 647,66 zł","3 726,87 zł",,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 661,48 zł",,,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 661,58 zł",,,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 662,53 zł",,,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 669,63 zł",,,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 673,07 zł",,,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 683,26 zł",,,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 688,22 zł",,,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 690,77 zł","3 782,38 zł",,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 708,36 zł",,,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 712,44 zł",,,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 713,26 zł","4 028,30 zł",,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 720,02 zł",,,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-M2"">
Model płyty:
<b>MSI H310M PRO-M2</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer ELITE H3160 32 GB RAM/ 240 GB SSD/
","3 721,77 zł",,,https:/www.morele.net/komputer-elite-h3160-32-gb-ram-240-gb-ssd-5715617/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-VDH"">
Model płyty:
<b>MSI H310M PRO-VDH</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3060 32 GB RAM/ 240 GB SSD/ 1 TB HDD/
","3 740,74 zł","4 058,88 zł",,https:/www.morele.net/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-VDH"">
Model płyty:
<b>MSI H310M PRO-VDH</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3060 32 GB RAM/ 240 GB SSD/ 1 TB HDD/
","3 742,06 zł",,,https:/www.morele.net/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-VDH"">
Model płyty:
<b>MSI H310M PRO-VDH</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3060 32 GB RAM/ 240 GB SSD/ 1 TB HDD/
","3 743,74 zł",,,https:/www.morele.net/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-VDH"">
Model płyty:
<b>MSI H310M PRO-VDH</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3060 32 GB RAM/ 240 GB SSD/ 1 TB HDD/
","3 750,95 zł",,,https:/www.morele.net/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-VDH"">
Model płyty:
<b>MSI H310M PRO-VDH</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3060 32 GB RAM/ 240 GB SSD/ 1 TB HDD/
","3 761,48 zł","4 049,25 zł",,https:/www.morele.net/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-VDH"">
Model płyty:
<b>MSI H310M PRO-VDH</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3060 32 GB RAM/ 240 GB SSD/ 1 TB HDD/
","3 764,88 zł",,,https:/www.morele.net/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-VDH"">
Model płyty:
<b>MSI H310M PRO-VDH</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3060 32 GB RAM/ 240 GB SSD/ 1 TB HDD/
","3 765,71 zł",,,https:/www.morele.net/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-VDH"">
Model płyty:
<b>MSI H310M PRO-VDH</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3060 32 GB RAM/ 240 GB SSD/ 1 TB HDD/
","3 772,93 zł","3 851,14 zł",,https:/www.morele.net/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-VDH"">
Model płyty:
<b>MSI H310M PRO-VDH</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3060 32 GB RAM/ 240 GB SSD/ 1 TB HDD/
","3 776,36 zł",,,https:/www.morele.net/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/
"<div class=""cat-product-features"">
<div class=""cat-product-features-title""><i class=""icon-spec""></i>CECHY PRODUKTU</div>
<div class=""cat-product-feature"" title=""GeForce GTX 1060"">
Chipset graficzny:
<b>GeForce GTX 1060</b>
</div>
<div class=""cat-product-feature"" title=""Intel Core i3-8100"">
Model procesora:
<b>Intel Core i3-8100</b>
</div>
<div class=""cat-product-feature"" title=""MSI H310M PRO-VDH"">
Model płyty:
<b>MSI H310M PRO-VDH</b>
</div>
<div class=""cat-product-feature"" title=""Elite"">
Seria:
<b>Elite</b>
</div>
<div class=""cat-product-feature"" title=""32 GB"">
Wielkość pamięci RAM:
<b>32 GB</b>
</div>
<a href=""/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/?scroll-to-component=specification"" class=""cat-product-features-button"">Pokaż więcej</a>
</div>","
Komputer Morele ELITE H3060 32 GB RAM/ 240 GB SSD/ 1 TB HDD/
","3 782,59 zł","4 111,45 zł",,https:/www.morele.net/komputer-morele-elite-h3060-32-gb-ram-240-gb-ssd-1-tb-hdd-4876010/
